CustomerId,PostedOn
641011,3/4/2020 22:39
554899,3/4/2020 22:40
554899,3/4/2020 22:40
554899,3/4/2020 22:40
554899,3/4/2020 22:40
554899,3/4/2020 22:40
935371,3/4/2020 22:40
1232092,3/4/2020 22:41
1218757,3/4/2020 22:41
835495,3/4/2020 22:41
1212796,3/4/2020 22:44
1232073,3/4/2020 22:47
899378,3/4/2020 22:47
1057347,3/4/2020 22:49
1215850,3/4/2020 22:50
1141313,3/4/2020 22:50
1190660,3/4/2020 22:51
1162952,3/4/2020 22:52
1231715,3/4/2020 22:52
1179546,3/4/2020 22:54
1112853,3/4/2020 22:55
1198440,3/4/2020 22:55
796667,3/4/2020 22:56
1232073,3/4/2020 22:56
1232114,3/4/2020 22:57
1224054,3/4/2020 22:57
1083947,3/4/2020 22:58
437734,3/4/2020 22:59
640402,3/4/2020 22:59
212375,3/4/2020 23:01
1232123,3/4/2020 23:03
1162423,3/4/2020 23:03
640402,3/4/2020 23:03
437734,3/4/2020 23:03
1162952,3/4/2020 23:08
1150506,3/4/2020 23:08
1223728,3/4/2020 23:10
941317,3/4/2020 23:10
1212045,3/4/2020 23:11
1162952,3/4/2020 23:13
472534,3/4/2020 23:14
451117,3/4/2020 23:14
433550,3/4/2020 23:16
433550,3/4/2020 23:16
472534,3/4/2020 23:16
1201725,3/4/2020 23:17
620091,3/4/2020 23:20
1229165,3/4/2020 23:21
59792,3/4/2020 23:23
59792,3/4/2020 23:23
1232162,3/4/2020 23:24
1232157,3/4/2020 23:24
1214808,3/4/2020 23:24
1198040,3/4/2020 23:24
1198040,3/4/2020 23:24
1205750,3/4/2020 23:25
616006,3/4/2020 23:26
1201898,3/4/2020 23:26
1232162,3/4/2020 23:27
1049529,3/4/2020 23:27
855347,3/4/2020 23:29
792638,3/4/2020 23:29
1184453,3/4/2020 23:29
1232159,3/4/2020 23:29
1135969,3/4/2020 23:29
928230,3/4/2020 23:30
1228149,3/4/2020 23:30
479448,3/4/2020 23:31
1232141,3/4/2020 23:32
1207447,3/4/2020 23:35
1215689,3/4/2020 23:35
1232159,3/4/2020 23:35
100166,3/4/2020 23:39
106552,3/4/2020 23:40
1232189,3/4/2020 23:42
1232175,3/4/2020 23:43
1232141,3/4/2020 23:44
1220249,3/4/2020 23:44
1231753,3/4/2020 23:44
1153360,3/4/2020 23:45
1221655,3/4/2020 23:45
1221655,3/4/2020 23:45
549110,3/4/2020 23:47
787249,3/4/2020 23:48
1118912,3/4/2020 23:48
1232190,3/4/2020 23:53
850790,3/4/2020 23:55
1232174,3/4/2020 23:55
787249,3/4/2020 23:56
898829,3/4/2020 23:56
1218546,3/4/2020 23:57
971739,3/4/2020 23:57
873307,3/4/2020 23:58
1176901,3/4/2020 23:58
585604,3/4/2020 23:59
1207911,3/4/2020 23:59
1134150,3/5/2020 0:00
1218546,3/5/2020 0:01
1229289,3/5/2020 0:06
1025951,3/5/2020 0:07
1025951,3/5/2020 0:08
1232242,3/5/2020 0:10
1163386,3/5/2020 0:10
1095725,3/5/2020 0:12
509419,3/5/2020 0:13
509419,3/5/2020 0:13
509419,3/5/2020 0:13
509419,3/5/2020 0:13
509419,3/5/2020 0:13
509419,3/5/2020 0:13
1232242,3/5/2020 0:17
924833,3/5/2020 0:17
818600,3/5/2020 0:18
1232247,3/5/2020 0:18
1232247,3/5/2020 0:18
1232247,3/5/2020 0:18
764627,3/5/2020 0:19
1232255,3/5/2020 0:26
1192654,3/5/2020 0:26
924833,3/5/2020 0:27
1206992,3/5/2020 0:28
1167584,3/5/2020 0:31
766367,3/5/2020 0:34
1232199,3/5/2020 0:35
1232267,3/5/2020 0:36
954304,3/5/2020 0:37
954304,3/5/2020 0:37
1232259,3/5/2020 0:38
1195369,3/5/2020 0:40
792978,3/5/2020 0:44
1204353,3/5/2020 0:46
1232277,3/5/2020 0:48
535980,3/5/2020 0:50
535980,3/5/2020 0:50
1227686,3/5/2020 0:51
1221567,3/5/2020 0:52
1213444,3/5/2020 0:54
1209029,3/5/2020 1:00
1227621,3/5/2020 1:01
1208377,3/5/2020 1:01
1231753,3/5/2020 1:02
1231753,3/5/2020 1:04
1232245,3/5/2020 1:04
1229273,3/5/2020 1:07
1204353,3/5/2020 1:10
798621,3/5/2020 1:10
1232296,3/5/2020 1:15
1195685,3/5/2020 1:20
1227621,3/5/2020 1:23
1232273,3/5/2020 1:25
1227621,3/5/2020 1:31
1230790,3/5/2020 1:32
1169308,3/5/2020 1:35
1172088,3/5/2020 1:38
1227597,3/5/2020 1:40
1197367,3/5/2020 1:47
1215245,3/5/2020 1:49
527000,3/5/2020 1:53
1051366,3/5/2020 1:53
549858,3/5/2020 1:53
1232351,3/5/2020 1:54
939012,3/5/2020 1:55
939012,3/5/2020 1:56
1232364,3/5/2020 2:08
1197367,3/5/2020 2:09
446877,3/5/2020 2:12
1232366,3/5/2020 2:13
446877,3/5/2020 2:15
1023168,3/5/2020 2:15
1046555,3/5/2020 2:35
1232370,3/5/2020 2:45
442870,3/5/2020 2:46
1174740,3/5/2020 2:58
1110505,3/5/2020 3:02
963349,3/5/2020 3:13
1055852,3/5/2020 3:13
1232396,3/5/2020 3:14
1232396,3/5/2020 3:14
1232399,3/5/2020 3:20
1232402,3/5/2020 3:28
1232396,3/5/2020 3:28
870323,3/5/2020 3:38
647231,3/5/2020 3:42
647231,3/5/2020 3:42
647231,3/5/2020 3:42
647231,3/5/2020 3:42
647231,3/5/2020 3:42
1232399,3/5/2020 3:45
1232399,3/5/2020 3:45
1232393,3/5/2020 3:47
77791,3/5/2020 3:47
1232396,3/5/2020 3:49
1104631,3/5/2020 4:00
1104631,3/5/2020 4:01
933307,3/5/2020 4:06
1232413,3/5/2020 4:18
806407,3/5/2020 4:38
1232416,3/5/2020 4:42
622970,3/5/2020 4:52
1179732,3/5/2020 5:07
1232425,3/5/2020 5:22
1198950,3/5/2020 5:30
1168513,3/5/2020 5:50
1168513,3/5/2020 5:50
752211,3/5/2020 6:27
1232433,3/5/2020 6:47
687388,3/5/2020 6:56
1230957,3/5/2020 7:10
1214974,3/5/2020 7:12
1230957,3/5/2020 7:13
759581,3/5/2020 7:18
751016,3/5/2020 7:22
1214974,3/5/2020 7:22
1232033,3/5/2020 7:24
1190533,3/5/2020 7:26
753256,3/5/2020 7:43
834591,3/5/2020 7:47
1086736,3/5/2020 7:49
1013475,3/5/2020 7:51
285790,3/5/2020 7:53
285790,3/5/2020 7:53
1048433,3/5/2020 7:57
1048433,3/5/2020 7:57
1086736,3/5/2020 7:57
1217590,3/5/2020 8:04
1217590,3/5/2020 8:06
1122205,3/5/2020 8:08
1217590,3/5/2020 8:09
1127120,3/5/2020 8:09
1231553,3/5/2020 8:18
1032028,3/5/2020 8:18
843404,3/5/2020 8:19
976295,3/5/2020 8:21
1007320,3/5/2020 8:23
1156111,3/5/2020 8:24
1186512,3/5/2020 8:26
1186512,3/5/2020 8:26
1186512,3/5/2020 8:26
1186512,3/5/2020 8:26
1186512,3/5/2020 8:26
1186512,3/5/2020 8:26
1220491,3/5/2020 8:29
976193,3/5/2020 8:30
1184376,3/5/2020 8:35
1184376,3/5/2020 8:35
926993,3/5/2020 8:36
1225456,3/5/2020 8:36
825100,3/5/2020 8:40
575967,3/5/2020 8:43
1188141,3/5/2020 8:46
865044,3/5/2020 8:48
1232494,3/5/2020 8:49
1232494,3/5/2020 8:49
1232494,3/5/2020 8:49
1232494,3/5/2020 8:49
1232494,3/5/2020 8:49
441168,3/5/2020 8:53
728682,3/5/2020 8:56
1232501,3/5/2020 8:57
350644,3/5/2020 8:58
1105476,3/5/2020 8:59
62328,3/5/2020 9:00
981849,3/5/2020 9:00
1219120,3/5/2020 9:02
1232301,3/5/2020 9:03
599941,3/5/2020 9:07
1232278,3/5/2020 9:08
765289,3/5/2020 9:10
765289,3/5/2020 9:10
580093,3/5/2020 9:11
1206774,3/5/2020 9:11
616639,3/5/2020 9:13
616639,3/5/2020 9:13
616639,3/5/2020 9:13
616639,3/5/2020 9:13
616639,3/5/2020 9:13
888832,3/5/2020 9:14
887270,3/5/2020 9:17
1182013,3/5/2020 9:19
1096568,3/5/2020 9:21
1096568,3/5/2020 9:21
1096568,3/5/2020 9:21
1096568,3/5/2020 9:21
1203900,3/5/2020 9:23
1203900,3/5/2020 9:23
1230889,3/5/2020 9:23
668751,3/5/2020 9:25
894827,3/5/2020 9:26
1231982,3/5/2020 9:26
893560,3/5/2020 9:32
1232550,3/5/2020 9:36
1230654,3/5/2020 9:39
1231028,3/5/2020 9:41
1231028,3/5/2020 9:41
1231571,3/5/2020 9:41
1232554,3/5/2020 9:43
1208740,3/5/2020 9:47
1227195,3/5/2020 9:48
1023642,3/5/2020 9:51
1232539,3/5/2020 9:51
1197905,3/5/2020 9:51
292596,3/5/2020 9:51
1023642,3/5/2020 9:54
1065176,3/5/2020 9:55
1222153,3/5/2020 9:56
1232560,3/5/2020 9:57
373229,3/5/2020 9:59
1232253,3/5/2020 10:01
611115,3/5/2020 10:03
462780,3/5/2020 10:04
1232568,3/5/2020 10:05
1205556,3/5/2020 10:07
872880,3/5/2020 10:08
642900,3/5/2020 10:08
846629,3/5/2020 10:08
846629,3/5/2020 10:08
462780,3/5/2020 10:09
1205813,3/5/2020 10:09
462780,3/5/2020 10:10
1221469,3/5/2020 10:15
926993,3/5/2020 10:20
210039,3/5/2020 10:21
1232596,3/5/2020 10:26
799964,3/5/2020 10:27
1184207,3/5/2020 10:27
862109,3/5/2020 10:27
737015,3/5/2020 10:31
1231931,3/5/2020 10:32
751016,3/5/2020 10:34
737015,3/5/2020 10:42
737015,3/5/2020 10:44
202089,3/5/2020 10:44
1125121,3/5/2020 10:50
1230745,3/5/2020 10:50
980661,3/5/2020 10:52
737015,3/5/2020 10:54
930945,3/5/2020 10:56
1096563,3/5/2020 10:57
1231906,3/5/2020 10:58
1231841,3/5/2020 11:00
1024245,3/5/2020 11:00
584658,3/5/2020 11:01
1126855,3/5/2020 11:02
1097296,3/5/2020 11:03
1181961,3/5/2020 11:04
1232646,3/5/2020 11:04
935371,3/5/2020 11:05
1040934,3/5/2020 11:07
1224223,3/5/2020 11:08
1163257,3/5/2020 11:08
1231510,3/5/2020 11:09
1126855,3/5/2020 11:11
1184436,3/5/2020 11:12
1232662,3/5/2020 11:12
1111683,3/5/2020 11:13
1232659,3/5/2020 11:15
926052,3/5/2020 11:16
926052,3/5/2020 11:16
926052,3/5/2020 11:16
926052,3/5/2020 11:16
1232659,3/5/2020 11:17
1232519,3/5/2020 11:17
1232659,3/5/2020 11:18
1157673,3/5/2020 11:20
1232647,3/5/2020 11:20
211923,3/5/2020 11:21
737015,3/5/2020 11:21
1232659,3/5/2020 11:21
616269,3/5/2020 11:22
45879,3/5/2020 11:22
1153373,3/5/2020 11:22
1183545,3/5/2020 11:26
1227529,3/5/2020 11:28
1227529,3/5/2020 11:29
1232252,3/5/2020 11:30
697128,3/5/2020 11:31
697128,3/5/2020 11:31
697128,3/5/2020 11:31
1232624,3/5/2020 11:32
210039,3/5/2020 11:33
1192198,3/5/2020 11:34
1232217,3/5/2020 11:36
1223724,3/5/2020 11:37
1197908,3/5/2020 11:37
878054,3/5/2020 11:37
878054,3/5/2020 11:37
1232676,3/5/2020 11:43
1232684,3/5/2020 11:43
1231518,3/5/2020 11:44
519159,3/5/2020 11:45
1180775,3/5/2020 11:46
1023089,3/5/2020 11:46
1216927,3/5/2020 11:46
887284,3/5/2020 11:46
1232624,3/5/2020 11:47
89080,3/5/2020 11:47
887284,3/5/2020 11:48
519159,3/5/2020 11:48
1076897,3/5/2020 11:50
1180775,3/5/2020 11:50
553350,3/5/2020 11:54
1158779,3/5/2020 11:55
883579,3/5/2020 11:57
1076897,3/5/2020 11:58
469074,3/5/2020 11:58
538673,3/5/2020 12:00
1200612,3/5/2020 12:00
1216280,3/5/2020 12:04
1232624,3/5/2020 12:04
877882,3/5/2020 12:06
957363,3/5/2020 12:07
608798,3/5/2020 12:08
876612,3/5/2020 12:13
727297,3/5/2020 12:14
1229986,3/5/2020 12:15
1232719,3/5/2020 12:16
1096588,3/5/2020 12:16
516302,3/5/2020 12:18
1232744,3/5/2020 12:19
463857,3/5/2020 12:19
957363,3/5/2020 12:20
853115,3/5/2020 12:21
1204098,3/5/2020 12:21
1228255,3/5/2020 12:21
1228255,3/5/2020 12:21
1232624,3/5/2020 12:22
915888,3/5/2020 12:22
1180775,3/5/2020 12:23
169214,3/5/2020 12:24
853115,3/5/2020 12:25
1229990,3/5/2020 12:25
1232745,3/5/2020 12:25
704118,3/5/2020 12:25
1208634,3/5/2020 12:28
1232780,3/5/2020 12:29
1227926,3/5/2020 12:29
1200141,3/5/2020 12:30
1190899,3/5/2020 12:32
1190950,3/5/2020 12:33
697799,3/5/2020 12:34
362738,3/5/2020 12:35
362738,3/5/2020 12:35
362738,3/5/2020 12:35
362738,3/5/2020 12:35
1232752,3/5/2020 12:35
1232763,3/5/2020 12:36
1200141,3/5/2020 12:37
1232795,3/5/2020 12:37
482356,3/5/2020 12:38
514006,3/5/2020 12:39
1107500,3/5/2020 12:40
1222083,3/5/2020 12:41
1220262,3/5/2020 12:41
1232806,3/5/2020 12:43
1195387,3/5/2020 12:44
1107500,3/5/2020 12:44
1206652,3/5/2020 12:45
1174549,3/5/2020 12:45
89080,3/5/2020 12:45
1231878,3/5/2020 12:47
1232800,3/5/2020 12:47
1229200,3/5/2020 12:48
1220441,3/5/2020 12:49
1231047,3/5/2020 12:49
1150178,3/5/2020 12:49
1150059,3/5/2020 12:51
1225921,3/5/2020 12:51
1220634,3/5/2020 12:52
1232790,3/5/2020 12:53
1232790,3/5/2020 12:53
1232790,3/5/2020 12:53
1232790,3/5/2020 12:53
1121176,3/5/2020 12:53
1078558,3/5/2020 12:54
1231047,3/5/2020 12:55
1219757,3/5/2020 12:55
325712,3/5/2020 12:55
1212564,3/5/2020 12:56
801587,3/5/2020 12:59
1223343,3/5/2020 12:59
1231955,3/5/2020 12:59
1231955,3/5/2020 12:59
1169585,3/5/2020 13:00
887906,3/5/2020 13:00
1209890,3/5/2020 13:00
1112163,3/5/2020 13:02
343610,3/5/2020 13:02
343610,3/5/2020 13:02
1228039,3/5/2020 13:03
1226655,3/5/2020 13:04
1219056,3/5/2020 13:04
1032455,3/5/2020 13:05
1032455,3/5/2020 13:05
1221277,3/5/2020 13:06
1232817,3/5/2020 13:06
1184665,3/5/2020 13:07
1219056,3/5/2020 13:08
1225721,3/5/2020 13:09
1208582,3/5/2020 13:11
467023,3/5/2020 13:12
1202007,3/5/2020 13:15
1232720,3/5/2020 13:16
1227017,3/5/2020 13:17
1199692,3/5/2020 13:18
1093187,3/5/2020 13:19
883402,3/5/2020 13:20
1031531,3/5/2020 13:20
1217646,3/5/2020 13:21
90648,3/5/2020 13:21
1232871,3/5/2020 13:22
1232252,3/5/2020 13:22
1232313,3/5/2020 13:22
827747,3/5/2020 13:23
1107500,3/5/2020 13:23
1219605,3/5/2020 13:24
515739,3/5/2020 13:25
786866,3/5/2020 13:25
1217396,3/5/2020 13:26
1225884,3/5/2020 13:27
1024527,3/5/2020 13:27
763661,3/5/2020 13:28
418381,3/5/2020 13:28
1185740,3/5/2020 13:29
1185740,3/5/2020 13:29
1118934,3/5/2020 13:30
353382,3/5/2020 13:30
1232133,3/5/2020 13:30
330788,3/5/2020 13:31
1231846,3/5/2020 13:32
1231846,3/5/2020 13:32
1231846,3/5/2020 13:32
1231846,3/5/2020 13:32
1232133,3/5/2020 13:33
1086809,3/5/2020 13:33
1229246,3/5/2020 13:33
1232878,3/5/2020 13:33
1230035,3/5/2020 13:38
1183493,3/5/2020 13:40
1232900,3/5/2020 13:40
1223596,3/5/2020 13:43
1229061,3/5/2020 13:44
1229061,3/5/2020 13:44
1186658,3/5/2020 13:45
1229061,3/5/2020 13:46
944330,3/5/2020 13:46
1215424,3/5/2020 13:46
1186658,3/5/2020 13:47
944330,3/5/2020 13:48
579713,3/5/2020 13:50
579713,3/5/2020 13:50
579713,3/5/2020 13:50
1228636,3/5/2020 13:52
1030148,3/5/2020 13:53
1232915,3/5/2020 13:54
1202776,3/5/2020 13:54
1211397,3/5/2020 13:55
1208574,3/5/2020 13:55
1135428,3/5/2020 13:56
1211397,3/5/2020 13:56
1211397,3/5/2020 13:56
1211397,3/5/2020 13:57
1217952,3/5/2020 13:57
1192287,3/5/2020 13:58
1089148,3/5/2020 13:59
1215608,3/5/2020 14:00
541322,3/5/2020 14:01
1226350,3/5/2020 14:02
1135575,3/5/2020 14:03
510370,3/5/2020 14:03
873669,3/5/2020 14:04
1159861,3/5/2020 14:05
763384,3/5/2020 14:09
1232953,3/5/2020 14:13
1231778,3/5/2020 14:14
1192387,3/5/2020 14:14
433480,3/5/2020 14:15
1232833,3/5/2020 14:16
1232833,3/5/2020 14:16
1232833,3/5/2020 14:16
1221894,3/5/2020 14:16
1145783,3/5/2020 14:16
1148169,3/5/2020 14:17
1200371,3/5/2020 14:18
1221894,3/5/2020 14:18
1232966,3/5/2020 14:18
1206664,3/5/2020 14:19
728995,3/5/2020 14:20
1190660,3/5/2020 14:20
864483,3/5/2020 14:21
1232945,3/5/2020 14:23
84606,3/5/2020 14:24
735025,3/5/2020 14:25
1137247,3/5/2020 14:26
974271,3/5/2020 14:28
987532,3/5/2020 14:30
1032266,3/5/2020 14:31
1032266,3/5/2020 14:31
1032266,3/5/2020 14:31
1032266,3/5/2020 14:31
1032266,3/5/2020 14:31
1032266,3/5/2020 14:31
1232944,3/5/2020 14:31
864483,3/5/2020 14:32
944587,3/5/2020 14:36
1232965,3/5/2020 14:36
1232965,3/5/2020 14:36
1232965,3/5/2020 14:36
1233001,3/5/2020 14:38
907747,3/5/2020 14:39
1229702,3/5/2020 14:41
1203608,3/5/2020 14:42
992661,3/5/2020 14:44
992661,3/5/2020 14:44
992661,3/5/2020 14:44
992661,3/5/2020 14:44
992661,3/5/2020 14:44
992661,3/5/2020 14:44
1216990,3/5/2020 14:45
427634,3/5/2020 14:45
1006965,3/5/2020 14:45
605066,3/5/2020 14:46
605066,3/5/2020 14:46
1230015,3/5/2020 14:47
1230015,3/5/2020 14:47
1038420,3/5/2020 14:47
1133286,3/5/2020 14:48
1133286,3/5/2020 14:48
1195387,3/5/2020 14:50
1101300,3/5/2020 14:51
1233025,3/5/2020 14:52
667342,3/5/2020 14:52
685276,3/5/2020 14:54
1233009,3/5/2020 14:56
528926,3/5/2020 14:56
1230975,3/5/2020 14:57
1233033,3/5/2020 14:58
955741,3/5/2020 14:58
1224105,3/5/2020 14:59
1219464,3/5/2020 15:01
1075309,3/5/2020 15:01
775795,3/5/2020 15:02
295052,3/5/2020 15:02
586620,3/5/2020 15:04
1228794,3/5/2020 15:05
804810,3/5/2020 15:07
617408,3/5/2020 15:08
869700,3/5/2020 15:08
1109753,3/5/2020 15:08
1232231,3/5/2020 15:10
1195387,3/5/2020 15:10
1050883,3/5/2020 15:11
1055262,3/5/2020 15:12
92441,3/5/2020 15:14
876401,3/5/2020 15:15
516010,3/5/2020 15:15
644626,3/5/2020 15:16
956363,3/5/2020 15:18
1055262,3/5/2020 15:18
1135889,3/5/2020 15:19
1228946,3/5/2020 15:20
1228946,3/5/2020 15:20
1212752,3/5/2020 15:21
824328,3/5/2020 15:21
1215850,3/5/2020 15:22
985177,3/5/2020 15:23
1195387,3/5/2020 15:26
1212752,3/5/2020 15:30
616746,3/5/2020 15:31
1213991,3/5/2020 15:32
479946,3/5/2020 15:33
1222668,3/5/2020 15:34
1233070,3/5/2020 15:35
1195387,3/5/2020 15:37
1195829,3/5/2020 15:37
1183413,3/5/2020 15:37
1118934,3/5/2020 15:38
485492,3/5/2020 15:39
1195387,3/5/2020 15:41
1219835,3/5/2020 15:42
1118934,3/5/2020 15:42
1230311,3/5/2020 15:42
1203272,3/5/2020 15:44
1221087,3/5/2020 15:45
582278,3/5/2020 15:47
582278,3/5/2020 15:47
582278,3/5/2020 15:47
582278,3/5/2020 15:47
1215930,3/5/2020 15:48
1212752,3/5/2020 15:48
1226662,3/5/2020 15:51
1071330,3/5/2020 15:51
1063130,3/5/2020 15:52
956189,3/5/2020 15:53
1222371,3/5/2020 15:54
1208582,3/5/2020 15:55
728437,3/5/2020 15:56
1222371,3/5/2020 15:56
821147,3/5/2020 15:57
1231969,3/5/2020 16:00
892522,3/5/2020 16:03
925795,3/5/2020 16:03
561845,3/5/2020 16:03
538673,3/5/2020 16:04
1015580,3/5/2020 16:06
1233102,3/5/2020 16:08
1118776,3/5/2020 16:10
1181479,3/5/2020 16:11
1181479,3/5/2020 16:11
1231297,3/5/2020 16:13
776618,3/5/2020 16:14
470759,3/5/2020 16:14
1221682,3/5/2020 16:15
1231194,3/5/2020 16:16
1231194,3/5/2020 16:16
1229809,3/5/2020 16:18
1207611,3/5/2020 16:18
900537,3/5/2020 16:19
1229809,3/5/2020 16:20
1215930,3/5/2020 16:22
1103693,3/5/2020 16:28
1103693,3/5/2020 16:28
750147,3/5/2020 16:29
226909,3/5/2020 16:32
1233127,3/5/2020 16:33
1006122,3/5/2020 16:33
1224291,3/5/2020 16:34
1194985,3/5/2020 16:36
1188823,3/5/2020 16:40
1232033,3/5/2020 16:41
532406,3/5/2020 16:43
1221655,3/5/2020 16:44
1221655,3/5/2020 16:44
1222432,3/5/2020 16:45
468404,3/5/2020 16:46
1232612,3/5/2020 16:47
1228080,3/5/2020 16:48
1229346,3/5/2020 16:48
1212496,3/5/2020 16:49
1053858,3/5/2020 16:50
1202052,3/5/2020 16:50
1231814,3/5/2020 16:51
853775,3/5/2020 16:52
1041345,3/5/2020 16:52
1166615,3/5/2020 16:53
1233166,3/5/2020 16:53
1231492,3/5/2020 16:55
1132674,3/5/2020 16:55
1210826,3/5/2020 16:55
473816,3/5/2020 16:56
473816,3/5/2020 16:56
620483,3/5/2020 16:56
1219795,3/5/2020 16:56
477489,3/5/2020 16:57
1216432,3/5/2020 16:57
1135644,3/5/2020 16:57
657296,3/5/2020 16:58
1231505,3/5/2020 16:59
1189956,3/5/2020 17:00
668476,3/5/2020 17:00
1232080,3/5/2020 17:00
1135644,3/5/2020 17:01
1232713,3/5/2020 17:06
1232249,3/5/2020 17:07
1232249,3/5/2020 17:07
1232249,3/5/2020 17:07
1232249,3/5/2020 17:07
449113,3/5/2020 17:07
1228415,3/5/2020 17:08
1228415,3/5/2020 17:08
1228415,3/5/2020 17:08
1228415,3/5/2020 17:08
1228415,3/5/2020 17:08
1228415,3/5/2020 17:08
1228415,3/5/2020 17:08
1228415,3/5/2020 17:08
1228415,3/5/2020 17:08
1228415,3/5/2020 17:08
516302,3/5/2020 17:10
665284,3/5/2020 17:10
665284,3/5/2020 17:10
1233180,3/5/2020 17:11
1206133,3/5/2020 17:13
1065176,3/5/2020 17:13
800860,3/5/2020 17:13
1098304,3/5/2020 17:13
439779,3/5/2020 17:14
1086875,3/5/2020 17:14
1206664,3/5/2020 17:14
1221073,3/5/2020 17:15
951546,3/5/2020 17:16
951546,3/5/2020 17:16
1233184,3/5/2020 17:17
1233196,3/5/2020 17:18
1232463,3/5/2020 17:19
1233197,3/5/2020 17:20
1188089,3/5/2020 17:21
1233032,3/5/2020 17:23
1233191,3/5/2020 17:23
206796,3/5/2020 17:24
1233202,3/5/2020 17:25
651436,3/5/2020 17:26
1228550,3/5/2020 17:28
1223780,3/5/2020 17:29
1148873,3/5/2020 17:29
194445,3/5/2020 17:30
1233191,3/5/2020 17:31
953513,3/5/2020 17:32
1233163,3/5/2020 17:33
1233163,3/5/2020 17:33
1233163,3/5/2020 17:33
1233163,3/5/2020 17:33
1233163,3/5/2020 17:33
1233163,3/5/2020 17:33
1233163,3/5/2020 17:33
1233163,3/5/2020 17:33
1233163,3/5/2020 17:33
1195829,3/5/2020 17:34
1226662,3/5/2020 17:34
1165757,3/5/2020 17:35
1111432,3/5/2020 17:37
1219452,3/5/2020 17:39
625516,3/5/2020 17:40
1184102,3/5/2020 17:40
1056877,3/5/2020 17:41
1056877,3/5/2020 17:41
1056877,3/5/2020 17:41
1216723,3/5/2020 17:47
1142117,3/5/2020 17:49
1230493,3/5/2020 17:50
1230493,3/5/2020 17:50
1233219,3/5/2020 17:50
1214094,3/5/2020 17:51
1200918,3/5/2020 17:52
709948,3/5/2020 17:54
1083900,3/5/2020 17:54
1184453,3/5/2020 17:54
1223454,3/5/2020 17:55
912074,3/5/2020 17:55
1233246,3/5/2020 18:00
1229779,3/5/2020 18:01
581940,3/5/2020 18:02
1233228,3/5/2020 18:03
1147171,3/5/2020 18:03
1233248,3/5/2020 18:07
912074,3/5/2020 18:07
1232546,3/5/2020 18:08
763107,3/5/2020 18:09
756912,3/5/2020 18:10
1232845,3/5/2020 18:10
789123,3/5/2020 18:15
789123,3/5/2020 18:15
789123,3/5/2020 18:15
1215723,3/5/2020 18:15
1210826,3/5/2020 18:15
1218054,3/5/2020 18:16
674504,3/5/2020 18:19
1227201,3/5/2020 18:22
1207273,3/5/2020 18:22
1052690,3/5/2020 18:24
1233067,3/5/2020 18:27
1203544,3/5/2020 18:28
1228039,3/5/2020 18:28
1229503,3/5/2020 18:28
1159023,3/5/2020 18:31
1228039,3/5/2020 18:32
678254,3/5/2020 18:32
1201801,3/5/2020 18:32
1232172,3/5/2020 18:33
890029,3/5/2020 18:34
519545,3/5/2020 18:34
519545,3/5/2020 18:34
1152086,3/5/2020 18:35
746402,3/5/2020 18:35
952247,3/5/2020 18:35
1232476,3/5/2020 18:36
186583,3/5/2020 18:37
1231568,3/5/2020 18:40
1231085,3/5/2020 18:40
784773,3/5/2020 18:41
784773,3/5/2020 18:41
784773,3/5/2020 18:41
784773,3/5/2020 18:41
784773,3/5/2020 18:41
784773,3/5/2020 18:41
1129164,3/5/2020 18:43
1218876,3/5/2020 18:44
1218876,3/5/2020 18:45
1233255,3/5/2020 18:46
756912,3/5/2020 18:47
1177958,3/5/2020 18:48
1184916,3/5/2020 18:48
983619,3/5/2020 18:49
983619,3/5/2020 18:49
983619,3/5/2020 18:49
1229123,3/5/2020 18:50
1021774,3/5/2020 18:51
1153139,3/5/2020 18:52
1165722,3/5/2020 18:52
1152040,3/5/2020 18:53
1226359,3/5/2020 18:55
1232172,3/5/2020 18:56
897245,3/5/2020 18:57
498151,3/5/2020 18:57
1154709,3/5/2020 18:58
1137823,3/5/2020 19:00
1166858,3/5/2020 19:00
1233280,3/5/2020 19:01
1189056,3/5/2020 19:02
1233318,3/5/2020 19:03
1230507,3/5/2020 19:04
1233324,3/5/2020 19:06
1233284,3/5/2020 19:07
1233042,3/5/2020 19:08
1233042,3/5/2020 19:08
1233042,3/5/2020 19:08
1233334,3/5/2020 19:08
1228091,3/5/2020 19:09
986568,3/5/2020 19:09
1232976,3/5/2020 19:10
1233325,3/5/2020 19:10
1201757,3/5/2020 19:11
986568,3/5/2020 19:12
1036811,3/5/2020 19:12
1036811,3/5/2020 19:12
1188823,3/5/2020 19:15
1024211,3/5/2020 19:15
398537,3/5/2020 19:15
398537,3/5/2020 19:15
398537,3/5/2020 19:15
398537,3/5/2020 19:15
1232976,3/5/2020 19:15
1122970,3/5/2020 19:17
1233333,3/5/2020 19:18
624760,3/5/2020 19:18
1233323,3/5/2020 19:18
1215732,3/5/2020 19:19
1184916,3/5/2020 19:22
704328,3/5/2020 19:24
1214046,3/5/2020 19:25
1233333,3/5/2020 19:26
119017,3/5/2020 19:26
119017,3/5/2020 19:26
125359,3/5/2020 19:26
1190418,3/5/2020 19:27
1233349,3/5/2020 19:30
1233284,3/5/2020 19:30
1035588,3/5/2020 19:30
86300,3/5/2020 19:30
1219592,3/5/2020 19:30
1122685,3/5/2020 19:34
1228978,3/5/2020 19:35
1228978,3/5/2020 19:37
1159023,3/5/2020 19:38
